202012-06-20 11:34:29,458 | INFO  | NioProcessor-1   | ServerSession                    | 22 - sshd-core - 0.5.0 | Session created...
2012-06-20 11:36:20,376 | INFO  | Thread-4         | HttpServiceFactoryImpl           | 97 - org.ops4j.pax.web.pax-web-runtime - 1.1.4 | Binding bundle: [org.apache.karaf.deployer.features [41]] to http service
2012-06-20 11:36:20,593 | WARN  | Thread-51        | BndUtils                         | 1 - org.ops4j.pax.url.wrap - 1.2.8 | Bundle cannot be generated
2012-06-20 11:36:20,696 | INFO  | Thread-4         | ContextHandler                   |  -  -  | started HttpServiceContext{httpContext=DefaultHttpContext{bundle=org.apache.karaf.deployer.features [41]}}
2012-06-20 11:36:20,951 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Session created...
2012-06-20 11:36:21,034 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Client version string: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1
2012-06-20 11:36:21,034 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Received SSH_MSG_KEXINIT
2012-06-20 11:36:21,114 | INFO  | NioProcessor-2   | DHG1                             | 22 - sshd-core - 0.5.0 | Received SSH_MSG_KEXDH_INIT
2012-06-20 11:36:21,117 | WARN  | Thread-52        | BndUtils                         | 1 - org.ops4j.pax.url.wrap - 1.2.8 | Bundle cannot be generated
2012-06-20 11:36:21,189 | INFO  | NioProcessor-2   | DHG1                             | 22 - sshd-core - 0.5.0 | Send SSH_MSG_KEXDH_REPLY
2012-06-20 11:36:21,189 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Send SSH_MSG_NEWKEYS
2012-06-20 11:36:21,204 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Received SSH_MSG_NEWKEYS
2012-06-20 11:36:21,229 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Received SSH_MSG_SERVICE_REQUEST 'ssh-userauth'
2012-06-20 11:36:21,230 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Accepting user authentication request
2012-06-20 11:36:21,230 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Authorized authentication methods: password,publickey
2012-06-20 11:36:21,233 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Received SSH_MSG_USERAUTH_REQUEST
2012-06-20 11:36:21,233 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Authenticating user 'karaf' with method 'none'
2012-06-20 11:36:21,233 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Unsupported authentication method 'none'
2012-06-20 11:36:21,352 | WARN  | Thread-61        | BndUtils                         | 1 - org.ops4j.pax.url.wrap - 1.2.8 | Bundle cannot be generated
2012-06-20 11:36:21,701 | WARN  | Thread-62        | BndUtils                         | 1 - org.ops4j.pax.url.wrap - 1.2.8 | Bundle cannot be generated
2012-06-20 11:36:22,196 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-management (119) [org.apache.cxf.management.InstrumentationManager]
2012-06-20 11:36:22,299 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-bindings-xml (122) [org.apache.cxf.binding.xml.XMLBindingFactory, org.apache.cxf.binding.xml.wsdl11.XMLWSDLExtensionLoader]
2012-06-20 11:36:22,358 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-bindings-soap (123) [org.apache.cxf.binding.soap.SoapBindingFactory, org.apache.cxf.binding.soap.SoapTransportFactory]
2012-06-20 11:36:22,436 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-ws-policy (135) [org.apache.cxf.ws.policy.PolicyEngine, org.apache.cxf.policy.PolicyDataEngine, org.apache.cxf.ws.policy.AssertionBuilderRegistry, org.apache.cxf.ws.policy.PolicyInterceptorProviderRegistry, org.apache.cxf.ws.policy.PolicyBuilder, org.apache.cxf.ws.policy.PolicyAnnotationListener, org.apache.cxf.ws.policy.attachment.ServiceModelPolicyProvider, org.apache.cxf.ws.policy.attachment.external.DomainExpressionBuilderRegistry, org.apache.cxf.ws.policy.attachment.external.EndpointReferenceDomainExpressionBuilder, org.apache.cxf.ws.policy.attachment.wsdl11.Wsdl11AttachmentPolicyProvider, org.apache.cxf.ws.policy.mtom.MTOMAssertionBuilder, org.apache.cxf.ws.policy.mtom.MTOMPolicyInterceptorProvider]
2012-06-20 11:36:22,450 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-transports-http (124) [org.apache.cxf.transport.http.HTTPTransportFactory, org.apache.cxf.transport.http.HTTPWSDLExtensionLoader, org.apache.cxf.transport.http.policy.HTTPClientAssertionBuilder, org.apache.cxf.transport.http.policy.HTTPServerAssertionBuilder, org.apache.cxf.transport.http.policy.NoOpPolicyInterceptorProvider]
2012-06-20 11:36:22,638 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-frontend-jaxws (126) [org.apache.cxf.jaxws.context.WebServiceContextResourceResolver]
2012-06-20 11:36:22,685 | INFO  | rint Extender: 2 | HttpServiceFactoryImpl           | 97 - org.ops4j.pax.web.pax-web-runtime - 1.1.4 | Binding bundle: [org.apache.cxf.cxf-rt-transports-http [124]] to http service
2012-06-20 11:36:22,741 | INFO  | rint Extender: 2 | ContextHandler                   |  -  -  | started HttpServiceContext{httpContext=DefaultHttpContext{bundle=org.apache.cxf.cxf-rt-transports-http [124]}}
2012-06-20 11:36:22,836 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-transports-http-jetty (131) [org.apache.cxf.transport.http_jetty.JettyDestinationFactory, org.apache.cxf.transport.http_jetty.JettyHTTPServerEngineFactory]
2012-06-20 11:36:22,900 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-transports-local (132) [org.apache.cxf.transport.local.LocalTransportFactory]
2012-06-20 11:36:22,957 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Received SSH_MSG_USERAUTH_REQUEST
2012-06-20 11:36:22,957 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Authenticating user 'karaf' with method 'password'
2012-06-20 11:36:23,018 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Authentication succeeded
2012-06-20 11:36:23,045 | INFO  | NioProcessor-2   | ServerSession                    | 22 - sshd-core - 0.5.0 | Received SSH_MSG_CHANNEL_OPEN session
2012-06-20 11:36:23,073 | INFO  | NioProcessor-2   | ChannelSession                   | 22 - sshd-core - 0.5.0 | Received SSH_MSG_CHANNEL_REQUEST on channel 0
2012-06-20 11:36:23,073 | INFO  | NioProcessor-2   | ChannelSession                   | 22 - sshd-core - 0.5.0 | Received channel request: pty-req
2012-06-20 11:36:23,075 | INFO  | NioProcessor-2   | ChannelSession                   | 22 - sshd-core - 0.5.0 | Received SSH_MSG_CHANNEL_REQUEST on channel 0
2012-06-20 11:36:23,075 | INFO  | NioProcessor-2   | ChannelSession                   | 22 - sshd-core - 0.5.0 | Received channel request: env
2012-06-20 11:36:23,075 | INFO  | NioProcessor-2   | ChannelSession                   | 22 - sshd-core - 0.5.0 | Received SSH_MSG_CHANNEL_REQUEST on channel 0
2012-06-20 11:36:23,075 | INFO  | NioProcessor-2   | ChannelSession                   | 22 - sshd-core - 0.5.0 | Received channel request: shell
2012-06-20 11:36:23,549 | WARN  | Thread-65        | BndUtils                         | 1 - org.ops4j.pax.url.wrap - 1.2.8 | Bundle cannot be generated
2012-06-20 11:36:23,621 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-ws-addr (144) [org.apache.cxf.ws.addressing.policy.AddressingAssertionBuilder, org.apache.cxf.ws.addressing.policy.UsingAddressingAssertionBuilder, org.apache.cxf.ws.addressing.policy.AddressingPolicyInterceptorProvider, org.apache.cxf.ws.addressing.impl.AddressingWSDLExtensionLoader, org.apache.cxf.ws.addressing.WSAddressingFeature$WSAddressingFeatureApplier, org.apache.cxf.ws.addressing.MAPAggregator$MAPAggregatorLoader]
2012-06-20 11:36:23,809 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-ws-mex (148) [org.apache.cxf.ws.mex.MEXServerListener]
2012-06-20 11:36:23,817 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-ws-security (146) [org.apache.cxf.ws.security.policy.WSSecurityPolicyLoader]
2012-06-20 11:36:23,855 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-ws-rm (147) [org.apache.cxf.ws.rm.RMManager, org.apache.cxf.ws.rm.policy.RMPolicyInterceptorProvider, org.apache.cxf.ws.rm.policy.RMAssertionBuilder]
2012-06-20 11:36:23,899 | INFO  | Thread-4         | CXFActivator                     |  -  -  | Adding the extensions from bundle org.apache.cxf.cxf-rt-javascript (149) [org.apache.cxf.javascript.JavascriptQueryHandler]
2012-06-20 11:36:24,061 | INFO  | Thread-4         | HttpServiceFactoryImpl           | 97 - org.ops4j.pax.web.pax-web-runtime - 1.1.4 | Binding bundle: [adnet.tech.ws.service-publisher [153]] to http service
2012-06-20 11:36:24,142 | INFO  | Thread-4         | ContextHandler                   |  -  -  | started HttpServiceContext{httpContext=DefaultHttpContext{bundle=adnet.tech.ws.service-publisher [153]}}
2012-06-20 11:36:24,517 | WARN  | Thread-69        | BndUtils                         | 1 - org.ops4j.pax.url.wrap - 1.2.8 | Bundle cannot be generated
2012-06-20 11:36:24,594 | INFO  | Thread-4         | InstrumentationManagerImpl       |  -  -  | registering MBean org.apache.cxf:bus.id=cxf493234824,type=Bus: org.apache.cxf.bus.ManagedBus@1e7255cc
2012-06-20 11:36:24,630 | INFO  | Thread-4         | InstrumentationManagerImpl       |  -  -  | registering MBean org.apache.cxf:bus.id=cxf493234824,type=Bus: javax.management.modelmbean.RequiredModelMBean@7e036b3
2012-06-20 11:36:24,631 | INFO  | Thread-4         | InstrumentationManagerImpl       |  -  -  | registered org.apache.cxf:bus.id=cxf493234824,type=Bus
2012-06-20 11:36:24,654 | INFO  | Thread-4         | InstrumentationManagerImpl       |  -  -  | registering MBean org.apache.cxf:bus.id=cxf493234824,WorkQueueManager=Bus.WorkQueueManager,type=WorkQueueManager: org.apache.cxf.bus.managers.WorkQueueManagerImplMBeanWrapper@22851f71
2012-06-20 11:36:24,655 | INFO  | Thread-4         | InstrumentationManagerImpl       |  -  -  | registering MBean org.apache.cxf:bus.id=cxf493234824,WorkQueueManager=Bus.WorkQueueManager,type=WorkQueueManager: javax.management.modelmbean.RequiredModelMBean@5729dc5
2012-06-20 11:36:24,761 | INFO  | Thread-4         | ContextHandler                   |  -  -  | started HttpServiceContext{httpContext=DefaultHttpContext{bundle=adnet.tech.ws.service-publisher [153]}}
2012-06-20 11:36:24,780 | INFO  | Thread-4         | InstrumentationManagerImpl       |  -  -  | registering MBean org.apache.cxf:bus.id=cxf823939362,type=Bus: org.apache.cxf.bus.ManagedBus@3a12a85e
2012-06-20 11:36:24,781 | INFO  | Thread-4         | InstrumentationManagerImpl       |  -  -  | registering MBean org.apache.cxf:bus.id=cxf823939362,type=Bus: javax.management.modelmbean.RequiredModelMBean@1eebd11b
2012-06-20 11:36:24,781 | INFO  | Thread-4         | InstrumentationManagerImpl       |  -  -  | registered org.apache.cxf:bus.id=cxf823939362,type=Bus
2012-06-20 11:36:24,782 | INFO  | Thread-4         | InstrumentationManagerImpl       |  -  -  | registering MBean org.apache.cxf:bus.id=cxf823939362,WorkQueueManager=Bus.WorkQueueManager,type=WorkQueueManager: org.apache.cxf.bus.managers.WorkQueueManagerImplMBeanWrapper@bed5379
2012-06-20 11:36:24,783 | INFO  | Thread-4         | InstrumentationManagerImpl       |  -  -  | registering MBean org.apache.cxf:bus.id=cxf823939362,WorkQueueManager=Bus.WorkQueueManager,type=WorkQueueManager: javax.management.modelmbean.RequiredModelMBean@a03330d
2012-06-20 11:36:24,970 | INFO  | Thread-4         | HttpServiceFactoryImpl           | 97 - org.ops4j.pax.web.pax-web-runtime - 1.1.4 | Binding bundle: [org.ops4j.pax.wicket.service [159]] to http service
2012-06-20 11:36:24,982 | INFO  | Thread-4         | PaxWicketBundleListener          | 159 - org.ops4j.pax.wicket.service - 1.0.0 | org.ops4j.pax.wicket.service is STARTED and relevant for pax wicket
2012-06-20 11:36:26,631 | INFO  | Thread-4         | ReflectionServiceFactoryBean     |  -  -  | Creating Service {http://api.webservices.crm.adnet/}LoadEntrepotServiceService from class adnet.crm.webservices.api.LoadEntrepotService
2012-06-20 11:37:05,674 | INFO  | Thread-68        | EventConsumerImpl                | 174 - adnet.crm.loader.events.impl - 1.0.0.SNAPSHOT | ====================================================================================
2012-06-20 11:37:05,674 | INFO  | Thread-68        | EventConsumerImpl                | 174 - adnet.crm.loader.events.impl - 1.0.0.SNAPSHOT |           LANCEMENT DU BATCH LOADER EVENTS - Wed Jun 20 11:37:05 CEST 2012 [date=Wed Jun 20 11:37:05 CEST 2012]
2012-06-20 11:37:05,674 | INFO  | Thread-68        | EventConsumerImpl                | 174 - adnet.crm.loader.events.impl - 1.0.0.SNAPSHOT | ====================================================================================
2012-06-20 11:37:05,675 | INFO  | Thread-68        | EventConsumerImpl                | 174 - adnet.crm.loader.events.impl - 1.0.0.SNAPSHOT | calling webservice for retrieve events to load
2012-06-20 11:37:05,677 | INFO  | Thread-68        | ReflectionServiceFactoryBean     |  -  -  | Creating Service {http://api.webservices.crm.adnet/}LoadEntrepotServiceService from class adnet.crm.webservices.api.LoadEntrepotService
2012-06-20 11:37:14,000 | INFO  | Thread-68        | EventConsumerImpl                | 174 - adnet.crm.loader.events.impl - 1.0.0.SNAPSHOT | retrieve 9271 events to load from webservice [retrieve=9271]
2012-06-20 11:37:14,341 | INFO  | Thread-68        | EventConsumerImpl                | 174 - adnet.crm.loader.events.impl - 1.0.0.SNAPSHOT | load 2788 granary event item
2012-06-20 11:37:14,342 | INFO  | Thread-68        | SFLoaderService                  | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | Encoding use in application : UTF-8
2012-06-20 11:37:14,364 | INFO  | Thread-68        | SFBuilder                        | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | perform transformation of 2788 single event in sObject
2012-06-20 11:37:16,335 | INFO  | Thread-68        | SFLoaderService                  | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 

=====================================================================================
starting loading Account
=====================================================================================

2012-06-20 11:37:16,335 | INFO  | Thread-68        | SFLoaderService                  | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | try to loading 2788 Account events [AccountDownload=2788]
2012-06-20 11:37:21,712 | ERROR | pool-20-thread-3 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 07048281 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Phone # 0320578503
NumeroEPJ__c # 07048281
Civilitedureferent__c # Madame
Type # Client
Effectifdelentreprise__c # 3 à 5 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # 34 R Plat
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 9602B // 
Opposealanewsletter__c # false
Codepostal__c # 59000
Datedelacreationdelasociete__c # Mon Oct 01 02:00:00 CEST 2001
Nomdureferent__c # ROUSSEAU ANNE MARIE
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 059
Parent : type # Account // NumeroEPJ__c # 08483164 // 
Forcedeventedureferent__c # VAP
NumeroSIRET__c # 44007440900010
Enseignecommerciale__c # Le Reflet du Soleil
MatriculeRH__c # 08104511
Name # Le Reflet du Soleil
Localite__c # LILLE
Periodedeprospection__c # 2013
Codelocalite__c # 35000
Agencedureferent__c # VAP
Groupedureferent__c # 5
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 439750 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:21,718 | ERROR | pool-20-thread-3 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
